actor,degree
Erlingur Gíslason,15
Hallmar Sigurðsson,15
Shabana Azmi,12
Goldy Notay,12
Sendhil Ramamurthy,12
Ray Panthaki,12
Lalita Ahmed,12
Zoë Wanamaker,12
Don Warrington,12
Jimi Mistry,12
Harvey Virdi,12
Ace Bhatti,12
Preeya Kalidas,31
Luke Perry,10
LeAnn Rimes,2
Paz de la Huerta,11
Judd Nelson,11
Corbin Bleu,36
Lauro Chartrand,11
Tyler Mane,19
Laura Bertram,56
Alex Zahara,19
Glynis Davies,19
Teach Grant,19
Jody Racicot,19
Melody B. Choi,19
Aieisha Li,19
Dean Hinchey,19
Raymond Yu,19
Michael Warren Choi,19
Paul Gross,19
Akon,33
Rachel Bilson,57
Alfie Allen,7
Sebastian de Souza,7
Emmanuelle Riva,11
Jean-Louis Trintignant,11
William Shimell,21
Rita Blanco,11
Dinara Drukarova,11
Carole Franck,71
Laurent Capelluto,11
Damien Jouillerot,11
Walid Afkir,11
Ramón Agirre,11
Jean-Michel Monroc,11
Roger Cross,18
Layke Anderson,18
Rocky Marshall,18
Stuart Milligan,18
Owen Davis,18
Stephanie Caleb,18
Borislava Kostadinova,18
Dilyana Popova,18
Iasna Simidova,18
Michelle West,18
Michaela McManus,20
Kelly Curran,20
Bill Croft,20
Mark Acheson,20
Michael Jonsson,20
Alvin Sanders,20
Sarah Desjardins,20
Carson Reaume,20
Seth Isaac Johnson,20
Hrithik Roshan,19
Bárbara Mori,19
Kabir Bedi,19
Kangana Ranaut,19
Nicholas Brown,19
Steven Michael Quezada,19
Camme Tyla,19
Dave Colon,19
Yuri Suri,19
Clark Sanchez,19
Madhuri Bhatia,19
Jamie Haqqani,19
Ronald Robert Hamilton,19
Bob Brahamabhatt,19
Cynthia Lee,19
Shaun Webb,19
Patricio Trujillo,19
Udo Kier,53
Cameron Spurr,11
Deborah Fronko,11
Rohan Nichol,10
Luke Ford,10
John Batchelor,10
Koko,10
Keisha Castle-Hughes,10
Loene Carmen,12
Jacquy Phillips,10
Shah Rukh Khan,25
Katrina Kaif,13
Anushka Sharma,13
Bindal Parikh,13
Prerak Patel,13
Sharib Hashmi,13
Jasmine Jardot,13
Gireesh Sahedev,13
Amarinder Sodhi,13
Varun Thakur,13
Jay Conroy,13
Rishi Kapoor,13
Neetu Singh,13
Stella Maeve,17
Johnny Lewis,17
Tatum O'Neal,17
Time Winters,17
Lisa Long,17
Robert Romanus,17
Allie Grant,17
Dane Cook,34
A.D. Johnson,34
Erica Shaffer,34
Yves Bright,34
Parker Bagley,34
Alison Woods,34
Lindsey Morgan,34
Jonathan Park,34
Travis Fleetwood,34
Marque Richardson,34
Will Wallace,34
J.R. Osborne,34
Michael Esparza,34
Kate Kelton,34
Tammy Minoff,34
Amanda Leatherman,34
Jan Anderson,34
James Black,34
Ilana Cohn,34
Harry Anthony Shelley,34
Jay Brian Winnick,34
Jessica Lee,34
Percy Daggs III,34
Allison Paige,63
Nicole Grimaudo,15
Alessandro Preziosi,15
Lunetta Savino,15
Ennio Fantastichini,15
Elena Sofia Ricci,15
Ilaria Occhini,15
Bianca Nappi,15
Carolina Crescentini,15
Massimiliano Gallo,15
Paola Minaccioni,15
Emanuela Gabrieli,15
Giorgio Marchesi,15
Gea Martire,15
Kiele Sanchez,46
Roberta Valderrama,40
Nicholas Gonzalez,64
Niko Nicotera,40
Judith McConnell,40
Chad Morgan,40
Bel Hernandez,40
Wiley B. Oscar,40
Amy Price-Francis,40
Vick Sabitjian,40
Roger Schueller,40
Rowan Alexander,40
Brad Drake,40
Carla Jimenez,40
Amy Paffrath,40
Branton Box,40
Brennan Feonix,40
Jeremy Fitzgerald,40
Chris Gann,53
Tammie Baird,40
Alina Andrei,40
Kwak Do-won,10
Hwang Jung-min,10
Chun Woo-hee,10
Kim Hwan-hee,10
Heo Jin,10
Jang So-yeon,10
Jo Han-cheol,10
Son Kang-gook,10
Sung-yeon Park,10
Do-Yoon Kim,10
Darren Criss,18
Chris Colfer,18
Kevin McHale,18
Chord Overstreet,18
Mark Salling,18
Naya Rivera,18
Amber Riley,18
Jenna Ushkowitz,18
Riker Lynch,18
Curt Mega,18
Titus Makin Jr.,18
Franck Dubosc,12
Guillaume de Tonquédec,12
Jérôme Commandeur,12
Valérie Crouzet,12
Sophie Duez,12
Lionel Abelanski,12
Marc Fayet,12
Nabiha Akkari,12
Lysiane Meis,12
Stéphane De Groodt,12
Q'orianka Kilcher,13
Shaun Evans,4
Sean Pertwee,39
Ben Bishop,8
Christopher Finney,8
Gary Martin,8
Brendan Cowell,16
Steve Le Marquand,16
Alan Dukes,16
Alex Thompson,16
Warwick Young,16
Mark Coles Smith,16
Anthony Hayes,16
Leon Ford,16
Gerald Lepkowski,16
Chris Haywood,16
Tom Green,16
John Stanton,16
JoeyStarr,45
Marina Foïs,45
Nicolas Duvauchelle,45
Maïwenn,45
Karole Rocher,45
Emmanuelle Bercot,45
Arnaud Henriet,45
Naidra Ayadi,45
Jérémie Elkaïm,45
Sandrine Kiberlain,45
Wladimir Yordanoff,45
Louis-Do de Lencquesaing,45
Laurent Bateau,45
Anne Suarez,45
Audrey Lamy,45
Sophie Cattani,45
Anthony Delon,45
Riton Liebman,45
Alice de Lencquesaing,45
Nathalie Boutefeu,45
Alain Attal,45
Maëva Pasquali,45
Lou Doillon,45
Bine Sarambounou,45
Luna Turcat,45
Carla Guffroy,45
Gaye Sarambounou,45
Emmanuel Gayet,45
Valérie de Monza,45
Wendy Nieto,45
Nina Rodriguez,45
Elise Amblard,45
Alexandre Carrière,45
Laurence Arrouy,45
Albert Igual,45
Hervé Temime,45
Amina Annabi,45
Manon Tournier,45
Maïlys Amrous,45
Joseph Créhange,45
Celina Jade,24
Tasya Teles,24
Sahajak Boonthanakit,55
Aaron Brumfield,24
Chloe Babcook,24
Jenny Sandersson,24
Johnson Phan,24
Greg Bkk,24
Leo Rano,24
Steven Elder,24
James Chalke,36
Gigi Velicitat,24
Michael G Selby,24
Bryce Hodgson,24
Christina Milian,15
Tia Mowry-Hardrict,15
Lauren London,27
Estrella Nouri,15
Trae Ireland,15
Tia Mowry,15
Bianca A. Santos,33
Rebecca Weil,15
Brian Dewar McNamara,15
Benjamin Davis,15
Lai-Ling Bernstein,15
Lauren Pennington,6
Kajol,12
Jimmy Shergill,17
Zarina Wahab,12
Tanay Chheda,12
Sheetal Menon,12
Arif Zakaria,12
Arjun Mathur,12
Christopher B. Duncan,12
Rod Britt,12
Michael William Arnold,12
Katie A. Keane,12
Ranbir Kapoor,5
Kalki Koechlin,5
Aditya Roy Kapoor,5
Kunaal Roy Kapur,5
Evelyn Sharma,5
Kevin Rahm,28
Michael Hyatt,28
Ann Cusack,28
Kathleen York,28
Carolyn Gilroy,28
Marco Rodríguez,42
James Huang,28
Rick Garcia,28
Bill Seward,28
Myra Turley,28
Holly Hannula,28
Dig Wayne,28
Yee Jee Tso,37
Jessica Parker Kennedy,37
P. Lynn Johnson,37
Matty Finochio,37
Veena Sood,37
Beatrice King,37
Chilton Crane,37
Jason Vaisvila,37
Brent Sheppard,37
Stephanie Belding,37
Ryan W. Smith,37
William 'Big Sleeps' Stewart,37
Amitai Marmorstein,37
Will Reiser,37
Christopher De-Schuster,37
Tom MacNeill,37
Cameron K. Smith,37
D.C. Douglas,37
Addison Timlin,19
Josh Pais,32
Evelina Turen,19
Alysia Reiner,19
Karen Ludwig,19
Lola Glaudini,19
Raul Casso,19
Joseph Adams,19
Barbara Garrick,19
Christopher Meyer,10
Natalie Stephany Aguilar,10
Christopher Jordan Wallace,26
Jahking Guillory,10
Donté Clark,10
Dyendis Davis-Jones,10
Kyndall Ferguson,10
Julia Louis-Dreyfus,19
Christopher Nicholas Smith,29
Tracey Fairaway,19
Phillip Brock,19
Tavi Gevinson,19
Alina Adams,19
Luke Grakal,19
Nick Williams,19
Amanda Bynes,54
Penn Badgley,65
Dan Byrd,54
Juliette Goglia,54
Stacey Travis,54
Jake Sandvig,54
Lalaine,54
Mahaley Manning,54
Jessica Jann,54
Norma Michaels,54
Jameson Moss,54
Blake Hood,54
Bryce Clyde Jenkins,73
Neil Soni,54
Bonnie Burroughs,54
Eddie Applegate,54
Yolanda Snowball,54
David Gore,54
D'Anthony Palms,54
Ryan Parker,54
Chris De Lorenzo,54
Jillian Johnston,54
Nancy Karr,54
Clay Black,54
Bradley Charles Etheridge,54
Veerta Motiani,54
Michael Strauss,54
Lance Kerfuffle,54
Drew Koles,54
Max Crumm,54
Jeremiah Hu,54
Jason Kropik,54
Yoshua Sudarso,54
Seth Donavan,54
Ashley Hereid,54
Zack Kennedy,54
Bobby C. King,77
Johnny Ruddell,54
Alexandra Swarens,54
Micah Van Hove,54
Julianne Celeste,54
Faith Ford,21
DeVaughn Nixon,21
Yin Chang,21
Jared Kusnitz,21
Nolan Sotillo,21
Janelle Ortiz,21
Christine Elise,21
Robbie Tucker,21
Jere Burns,21
Carlease Burke,21
Chloe Little,21
Tom Noonan,2
Michele Austin,13
Keir Gilchrist,55
Jeremy Davies,27
Dana DeVestern,27
Karen Chilton,27
Rosalyn Coleman,27
Daniel London,27
Leo Allen,27
Morgan Murphy,27
Billy McFadden,27
Jared Goldstein,27
Alan Aisenberg,27
Lou Myers,27
MacIntyre Dixon,27
Molly Hager,27
Ato Blankson-Wood,27
Ben Folstein,27
Stewart Steinberg,27
Simon Nehan,38
Jaime Winstone,38
Nicola Duffett,38
Matthew Aubrey,38
Phil Cornwell,38
Karen Seacombe,38
Sian Scott,38
Rupert Graves,38
Simon Armstrong,38
Andrew Lincoln,89
Marcus Hutton,38
Philip Perry,38
Peter-Hugo Daly,38
Birgitta Bernhard,38
Nico Tatarowicz,38
Marysia Kay,38
Donna Griffiths,38
Jacquee Storozynski-Toll,38
Yasiin Bey,46
Maddie Corman,46
Karen Pittman,46
Paul Romero,46
Andrew Sellon,46
Ed Renninger,46
Eric Burton,46
Marco Assante,46
Mary Catherine Garrison,46
Jen Jacob,46
Rob Morrow,59
Jennifer Li Jackson,46
Ian Brodsky,46
Shannon Maree Walsh,46
David Abeles,46
Ann McGowan,46
Ron Voz,46
Kena Onyenjekwe,46
Harvey Morris,46
Terry Lewis,46
Colin Love,46
Danielle Brisebois,46
Keen Ruffalo,46
Melissa Maria Gonzalez,46
Nicholas Daniel Gonzalez,46
David Pendleton,46
Madison Love,46
Joanna Mauer,46
Erik Detusch,46
Rich Mercurio,46
Emilie Cardinaux,46
Curtis Fowlkes,46
Emily Yarbourgh,46
Erin Benin,46
Alexis Sykes,46
Julia Bruskin,46
Alexander Fehling,14
Tom Brooke,14
Anthony Calf,14
Julian Firth,14
Dominic Rowan,14
Stephen Jennings,14
Rupert Grint,13
Rupert Everett,13
Gregor Fisher,13
Duncan Duff,13
Graham Seed,13
James O'Donnell,13
George Rainsford,13
Zen McGrath,10
Winta McGrath,10
Nancy Drake,10
Judy Cook,10
Carson Nattrass,10
Josh Henderson,7
Grant Bowler,7
Ruby Lin,15
Ada Choi,15
Terri Kwan,15
Ryan Zheng Kai,15
Jack Kao Kuo-Hsin,15
Morris Rong Xiang,15
Liu Hua,15
Wang Ji,15
Ma Wei-Jiang,15
Singh Hartihan Bitto,15
Natascha McElhone,10
Lucy Fry,10
Natalie Coughlin,10
Lincoln Melcher,10
Roberta Taylor,23
George Russo,23
Billy Cook,23
Marcus Byron Keating,23
Christian Howard,51
Mike Fury,23
Michael Walker,23
Allistair McNab,51
Todd Von Joel,23
John Dyer,23
Tarkan 'Rico' Enver,23
David Cheung,23
Tony Crookes,23
Cengiz Dervis,23
Jack Doolan,23
Amed Hashimi,23
Leigh Holland,23
Natalie Indya-West,23
Forbes KB,51
Craig Sheffer,11
Michael Flynn,11
R. D. Call,11
Marc Winnick,11
Rafael Petardi,11
Nathan Stevens,11
Djemel Barek,10
Vincent Martin,10
Nicolas Giraud,10
Jean-Jérôme Esposito,10
Yann Goven,25
Antoine Régent,10
Sonia Amori,10
Antoine Laurent,10
Ángela Molina,10
Calum MacNab,25
Emily Atack,25
Rita Tushingham,25
Dudley Sutton,25
Jason Maza,33
Kate Magowan,35
Terry Stone,25
Perry Benson,25
Lucy Drive,25
Montserrat Lombard,25
Rebecca Ferdinando,25
Adam Deacon,25
Tom Davis,25
Mark Harris,25
Linda Robson,25
Johnny Palmiero,25
Brian Croucher,25
Richard Blackwood,25
Joe Sims,25
Rupert Holliday-Evans,25
Linal Haft,25
Antonia Campbell-Hughes,15
Mark Williams,15
Serena Brabazon,15
Michael McElhatton,15
Phyllida Law,15
Annie Starke,15
Razaaq Adoti,74
Wyclef Jean,19
Ivar Brogger,41
Ibrahim Aba-Gana,19
Fred Amata,19
Mbong Amata,19
Zack Amata,19
Asenshion Amun,19
Awuese Awunde,19
Robert Ballentine,19
Jay M. Brooks,19
Nathin Butler,19
Karl Glusman,31
Jamie Clayton,15
Taylor Marie Hill,15
Stacey Danger,15
Cody Renee Cameron,15
John Ralston,48
Aki Aleong,7
Jason Tobin,7
Charlotte Peters,7
Mike Leeder,7
Reid Carolin,83
Betsy Brandt,83
Avery Camp,83
George A. Sack,83
Micaela Johnson,83
Camryn Grimes,83
Kate Easton,83
Asher Wallis,83
Catherine Lynn Stone,83
Jennifer Skinner,83
Vanessa Ryan,83
Monica Garcia,83
Annette Houlihan Verdolino,83
Candace Marie,83
Lyss Remaly,83
Jannel-Marie Diaz,83
Yari De Leon,83
Cameron Banfield,83
Keith Kurtz,83
Marland Burke,83
Ashley Hayes,89
T.J. Alston,83
Ken Anthony II,83
Cassandra M. Bellantoni,83
Julie Berlin,83
Elizabeth Brissenden,83
Emma Chandler,83
Michelle Clunie,83
Erica Day,83
Tenley Dene,83
Fielding Edlow,83
Ingrid Fermandois,83
Corin Grant,83
Rod Grant,83
Joe High,83
Stacy Jordan,83
Kelly Keyser,83
Melody King,83
Charlotte Wilson Langley,83
Joshua Lassman,83
Carrie Lauren,83
Melissa LeEllen,83
Morgan Lester,83
Melinda D. Marin,83
Krystle McMullan,83
Adrienne McQueen,83
Deana Molle',83
Lindsey Marie Nelson,83
Jeremy Palko,83
Barrett Perlman,83
Maxi Schlereth,83
John L. Smith Jr.,83
Hannah Stark,83
Chad Stevens,83
Michelle Stevenson,83
Makenzi Swicegood,83
Jennifer Thompson,83
Rachael Thompson,83
Victoria Vodar,83
Kenny Waymack Jr.,83
Gary Dourdan,10
Romeo Miller,10
Allison Miller,39
Robert Belushi,15
Roger Payano,15
Vanessa Ray,62
Geraldine Singer,15
Julia Denton,15
Colin Walker,40
Chanel Iman,19
Rick Fox,34
Quincy Brown,23
Mimi Michaels,19
De'Aundre Bonds,19
Tyga,19
Scott Cooper,7
Chandler Riggs,7
Benito Martinez,45
India Jean-Jacques,41
Darryl Stephens,54
Isaac Keys,41
Tyler Christopher,41
Deidrie Henry,41
Estelle,41
Brandon Wilson,41
Jordan Belfi,41
Greg Davis Jr.,41
Rob Locke,41
Laurieann Gibson,41
Jesse Woodrow,41
Onahoua Rodriguez,41
Wren T. Brown,41
Rocsi,41
Ithamar Enriquez,41
Erika Ringor,41
Gil Darnell,41
Tom Wright,41
Tina D'Marco,41
Debra Lee,41
Roland Martin,41
Chaka Khan,41
Gayle King,41
DeAndre Jordan,41
Kathy Wittes,10
Diane Mizota,10
Jasper Newell,9
Rock Duer,9
Kenneth Franklin,9
Barbara Flynn,9
John Hannah,23
Emily Shewell,9
Alexandra Williams,20
Kristina Shannon,20
Karissa Shannon,20
John Prudhont,20
Ruby Corley,20
Angela Lindvall,34
Maryna Linchuk,20
Meghan Collision,20
Jessica Miller,20
Lala Sloatman,20
Laura Ramsey,20
Rainn Wilson,57
Frank Collison,10
Piper Laurie,10
Devin Brochu,31
Monica Staggs,10
Mary Elizabeth Barrett,10
Emma Lock,11
Luca Franzoni,11
Josh Charles,47
Skipp Sudduth,28
Jeannine Kaspar,28
Tom McGowan,28
Kevin O'Rourke,28
Stink Fisher,28
Gabriel Luna,28
Kelly Deadmon,28
Traci Hovel,41
Mina Sundwall,28
Julie Reiber,28
Karl Jacob,28
Jess Jacobs,28
Portia Reiners,28
Suzanne Savoy,28
Susan Merson,28
Oliver Solomon,28
Mary Joy,28
Robbie Tann,28
Dan Hedaya,15
Lecy Goranson,15
John Pankow,15
Marisa Ryan,15
Marian Seldes,15
Alex Burns,15
Justis Bolding,15
Leonid Yarmolnik,7
Natalya Moteva,7
Aleksandr Chutko,7
Aleksandr Ilin,7
Evgeniy Gerchakov,7
Pyotr Merkuryev,7
Juris Laucinsh,7
Victoria Profeta,11
Thampy Antony,11
Mike Starr,11
Paul Sanchez,11
Peggy Roeder,11
Glenn Plummer,14
Larry Neumann Jr.,11
Christian Stolte,11
Jacqueline Williams,11
Dada Chan,22
Janelle Sing,22
Lo Hoi-Pang,22
Stephen Au,22
Derek Tsang,22
Felix Lok Ying-Kwan,22
Liu Kai-Chi,22
Tony Ho Wah-Chiu,22
Deon Cheung,22
Clement Tin,22
Tsui Ching-Man,22
Alfred Cheung Kin-Ting,22
May Law Koon-Lan,22
Henry Fong Ping,22
Joe Cheung Tung-Cho,22
Wang Lanfei,22
Lui Saan,22
Law Ho-Ming,22
Joanne Whalley,10
Anthony Fusco,10
Don Novello,49
Ryan Simpkins,10
Ivan Okhlobystin,4
Dmitriy Nagiev,4
Lyudmila Artemeva,4
Anna Ardova,4
Elizaveta Arzamasova,4
Dee Dee Greene,4
Ben Diskin,4
Lindsay Torrance,4
Kate Higgins,4
Christopher Corey Smith,4
Gordon Pinsent,18
Joel Gagne,18
Johnny Issaluk,18
Phoenix Wilson,18
Joseph Nakogee,18
Yvonne E. Davidson,18
Jennifer Soucie,18
Vinnie Karetak,18
Ash Catherwood,18
Janet Hilliard,18
Marie Belleau,18
Kakki Peter,18
Anubha Momin,18
Justin Edward Seale,18
Donno Mitoma,18
Travis Aaron Wade,23
Alan B. Jones,23
Chris Haley,23
Christopher Jay Gresham,23
Tyrone Jenkins,23
Stan Van Pelt,23
Don Robert Cass,23
Deidre Harmon,23
Kenny Santiago Marrero,23
Aric Floyd,23
Ananias Dixon,23
Lisa Catara,23
Gil Bellows,46
Eva Link,23
Allie MacDonald,23
Jordan Hayes,23
Krista Bridges,23
James Thomas,35
Hailee Sisera,23
Jonathan Higgins,65
Olivier Surprenant,23
Lori Alter,23
Joy Tanner,23
Bobby Osborne,23
Grace Tucker-Duguay,23
Jon McLaren,82
John Healy,23
Jasmine Chan,23
Jonathan Malen,23
Claudia Jurt,23
Mélissa Désormeaux-Poulin,22
Maxim Gaudette,22
Rémy Girard,22
Allen Altman,22
Abdelghafour Elaaziz,22
Dominique Briand,22
Frédéric Paquet,22
Ahmad Massad,22
John Dunn-Hill,22
Jackie Sawiris,22
Lara Atalla,22
Baya Belal,22
Yousef Shweihat,22
Karim Babin,22
Mohamed Majd,22
Mustafa Kamel,22
Hussein Sami,22
Hamed Najem,22
Bader Alami,22
Majida Hussein,22
Asriah Nijres,22
Nadia Essadiqi,22
Tony Amendola,22
Gabriel Bateman,49
Michelle Romano,22
Paige Diaz,22
Tree O'Toole,22
Trampas Thompson,22
Camden Singer,22
Keira Daniels,22
Christopher Shaw,22
Geoff Wehner,22
Sasha Sheldon,22
Robin Pearson Rose,22
Anna Rose Hopkins,12
Elizabeth Masucci,12
Rachel Farrar,12
Loren Omer,12
Lucy Walters,43
Amy Hargreaves,24
Marta Milans,12
Danielle Macdonald,14
Hillary Baack,14
Jason Ritter,57
Andy Anderson,7
Mark Mitchinson,7
Daniel Musgrove,7
Brady Coleman,17
Tommy G. Kendrick,17
Rick Dial,17
Mona Lee Fultz,95
Dale Dudley,17
Richard Robichaux,95
Juli Erickson,17
Mika Odom,95
Jacqui Bloom,17
Veronica Orosco,17
Gary Teague,17
Valerie Frazee,17
Michael McKean,36
Ron Rifkin,14
Gianpaolo Venuta,14
Liz Stauber,14
Keeva Lynk,14
Efren Ramirez,9
Pedro Armendáriz Jr.,9
Laurence Kinlan,13
Fionnula Flanagan,13
Mark O'Halloran,13
David Pearse,23
Mandy Patinkin,26
Alexander Chaplin,26
Leslie David Baker,26
James Avery,26
Mark Thudium,26
Allan Rich,26
Michael Weston,26
Cody Sullivan,26
Bruce Nozick,26
Taylor Bagley,26
Jennifer Terry,26
Silvia Curiel,26
Charlie,26
Andrew Anderson,26
Alexis Kendra,8
Elizabeth Sandy,8
Monda Scott,8
Woody Naismith,8
Ray Grady,8
Richard Velton,8
Hugh Westbourne,8
Rachel Alig,8
Deana Ricks,8
Stacy Earl,12
Matt McGrath,12
Anessa Ramsey,12
Sammy Nagi Njuguna,12
Stefan Guy,12
Micah Andrews,12
Mandy Manis,12
Josh Smith,12
Jun Ji-hyun,17
Vivian Wu,17
Russell Wong,17
Coco Chiang Yi,17
Fang Zhoubo,17
Hu Qing-Yun,17
Cao Shi-Ping,17
Zhang Ruijia,17
Sun Feihu,17
Lu Zhong,17
Lu Yi-Ching,17
Ding Xiao-Hui,17
Zhang Li-Qiu,17
Shen Dan-Ping,17
Jason Cavalier,33
Allison Graham,33
John Robinson,47
Job Daniel,33
Jocelyne Zucco,33
Tom Jackson,33
Tomomi Morimoto,33
Nobuya Shimamoto,33
Cheryl Diabo,33
André Kasper Kolstad,33
Anie Pascale,33
Andrew Johnston,33
Sarah Booth,33
Teale Hansen,33
Warona Setshwaelo,33
Teale Bishopric,33
Catherine Colvey,33
Dennis Lafond,33
Kevin Desfosses,33
David Goff,33
Benoit Priest,33
Jonathan LaPaglia,12
Ginny Weirick,12
Sean Cook,12
Drew Waters,62
Brandon O'Neill,12
J.P. O'Shaughnessy,12
David Andriole,12
Daniel Brockley,12
Rich Cowan,12
David E. Ornston,12
Breanne Racano,16
Sabina Gadecki,16
Gloria Hendry,16
Page Kennedy,16
Leonard Robinson,16
Bill Duke,16
Carol Herman,16
Charles Matthau,16
Anna Gurji,19
Mira Sorvino,22
John Billingsley,6
Trieu Tran,61
Kiều Chinh,6
Tanapol Chuksrida,28
Vithaya Pansringarm,16
Asin Thottumkal,5
Himesh Reshammiya,5
Mithun Chakraborty,5
Raj Babbar,5
Johnny Lever,5
Kayla Jackson,15
Kayla Raparelli,15
Sal Dupree,15
Alexis Biesiada,15
London Clark,15
Erika Corvette,15
Ashley Cutrona,15
Devon Jordan,15
Pilar Martin,15
William McKenna,15
Jeana Zettler,15
Alanna Palombo,15
Michael Pericoloso,15
Najee Wilson,15
Tony Danza,52
Glenne Headly,52
Italia Ricci,52
Lindsey Broad,52
Amanda Perez,52
Sarah Dumont,52
Sloane Avery,52
Loanne Bishop,65
Arin Babaian,52
Eva Mah,52
Nina Agdal,52
Jason Burnham,52
Johnny Ferrara,52
Tiffany Pulvino,52
Olia Voronkova,52
Sonni Brown,52
Arayna Eison,52
Becky O'Donohue,52
Elena Kim,52
Tanya Mityushina,52
Craig Marks,52
Alexis Texas,65
Sunny Lane,52
Devon,52
Cheyne Collins,52
Kayden Kross,65
Jenny Hendrix,52
Damien Michaels,52
Tori Black,52
Manuel Ferrara,52
Mia Malkova,52
Jynx Maze,52
Dani Daniels,52
Isis Taylor,52
Bree Olson,52
Aletta Ocean,52
Stoya,52
Mark Ashley,52
Misty Stone,65
André Wilms,8
Kati Outinen,8
Blondin Miguel,8
Elina Salo,8
Evelyne Didi,8
Quoc Dung Nguyen,8
Jean-Pierre Darroussin,8
Jean-Pierre Léaud,8
Pierre Étaix,8
Nao Omori,12
Mao Daichi,12
Shinobu Terajima,12
Eriko Satô,12
Ai Tominaga,12
Naomi Watanabe,12
Gin Maeda,12
You,12
Hitoshi Matsumoto,12
Haruki Nishimoto,12
John Hoogenakker,5
Shon McGregory,5
Howard Hesseman,7
Synnøve Macody Lund,16
Julie R. Ølgaard,16
Eivind Sander,16
Baard Owe,16
Kyrre Haugen Sydness,16
Reidar Sørensen,16
Nils Jørgen Kaalstad,16
Joachim Rafaelsen,16
Mats Mogeland,16
Gunnar Skramstad Johnsen,16
Lars Skramstad Johnsen,16
Signe Tynning,16
Nils Gunnar Lie,16
Sondre Abel,16
Mattis Herman Nyquist,16
Ruth Bradley,10
Lalor Roddy,10
Clelia Murphy,10
Micheál O'Gruagain,10
Roz McCutcheon,10
Nora McMenamy,3
Abhishek Bachchan,4
Prateik Babbar,4
Andrew Astor,40
Hank Harris,30
Lindsay Seim,30
Danielle Bisutti,30
Tyler Griffin,30
Priscilla Garita,30
J. Larose,65
Brooke Peoples,30
Stephanie Pearson,30
Dannay Rodriguez,30
Sienna Farall,30
Jack Walsh,30
Brynn Bowie,30
Madison Bowie,30
Dylan Quigg,30
Kimberly Ables Jindra,30
Suzanne Cryer,9
Maya Erskine,9
Mat Vairo,9
Ryan Martin Dwyer,9
Alexander DiPersia,14
Alicia Vela-Bailey,28
Andi Osho,14
Maria Russell,14
Rolando Boyce,14
Lotta Losten,14
Amiah Miller,14
Ava Cantrell,14
Elizabeth Pan,14
Katie Featherston,36
Sprague Grayden,28
Lauren Bittner,10
Chloe Csengery,10
Jessica Tyler Brown,10
Marilyn Alex,10
Dustin Ingram,24
Jessica Berger,10
Hallie Foote,10
Olivia Cooke,28
Ana Coto,18
Daren Kagasoff,18
Shelley Hennig,28
Afra Sophia Tully,18
Izzie  Galanti,18
Claire Beale,18
Sierra Huermann,18
Vivis Colombetti,18
Sunny May Allison,18
Claudia Katz Minnick,18
Robyn Lively,32
Matthew Settle,18
Morgan Peter Brown,32
Ken Blackwell,18
Loreto Peralta,48
Daniel Raymont,48
Hugo Stiglitz,48
Arcelia Ramírez,66
Agustín Bernal,48
Karla Souza,48
Roger Cudney,48
Ari Brickman,48
Jeannine Derbez,48
Jesús Ochoa,52
Andrés Vázquez,48
Leia Freitas,48
Ángela Moreno,48
Gilda Gentile,48
Nancy Taira,48
Sammy Pérez,48
Gregg Lucas,48
Migael Penix,48
Alenka Ríos,48
Camila Gallegos,48
Matilda Gallegos,48
Danny Lopez,48
Eduardo Gleason,48
Javier De la Vega,48
Jake Koenig,48
Margarita Wynne,48
Melissa Temme,48
Laura Krystine,48
Francisco Avendaño,48
Pamela Reiter,48
Nicolás del Campo,48
Michelle Marie Benoit,48
Alejandra Bogue,48
Katia Kossiak,48
Franklin Ruehl,48
Alessandra Rosaldo,48
Roland Farmer,48
J.B. Turner,48
Jan Esparza,48
Sebastian Mitre,48
Julian Sedgwick,48
Arap Bethke,48
Magda B. de Kneip,48
Ivan Salazar,48
Richie Mestre,48
Rodrigo Massa,48
Rosa Gloria Chagoyán,48
Matt Shively,13
Aiden Lovekamp,13
Brady Allen,13
Stephen Dunham,13
Alexondra Lee,13
Georgica Pettus,13
Alisha Boe,13
Brendon Eggertsen,13
William Juan Prieto,19
Sara Mornell,13
Andrew Jacobs,9
Molly Ephraim,17
Crystal Santos,9
Juliet Reeves,15
Amy Aquino,8
Sean T. Krishnan,8
James Lafferty,46
Kate Siegel,9
Katie Parker,23
Annalise Basso,9
Liam James,12
Zoe Levin,83
River Alexander,12
Sterling K. Brown,25
Francesca Papalia,25
Matthew Mindler,25
Lydia Haug,25
Kathy Fitzgerald,25
Marceline Hugot,38
Alexia Rasmussen,46
Lucas Near-Verbrugghe,25
Neal Lerner,25
Eli Goree,43
Giacomo Gianniotti,43
Shamier Anderson,43
Shanice Banton,43
Nina Lauren,43
Barnaby Metschurat,43
Anthony Sherwood,43
Jeremy Ferdman,43
Bruno Bruni Jr.,43
Steffen Mennekes,43
Chantel Riley,43
Marc Primeau,43
Dondre Octave,43
Ricky Watson,43
Milo Larratt,43
Gaetan Normandin,43
Julien Boissaud,43
Andrea Carter,43
Nikoma T. Beermann,43
Francois Hugo Turgeon,43
Chris Theisinger,43
Perdita Weeks,15
Ben Feldman,15
François Civil,15
Marion Lambert,15
Ali Marhyar,15
Cosme Castro,15
Hamid Djavadan,15
