actor,degree
Litefoot,32
Rishi Bhat,9
Steve Coogan,9
David Keith,9
Sakina Jaffrey,9
Vincent Kartheiser,9
Keenen Ivory Wayans,77
Johnny Strong,11
John M. Jackson,26
Ryan Cutrona,11
Richard Gant,77
Eugene Levy,84
Zack Duhame,28
Katie Schlossberg,28
Richard Masur,59
Ann Cusack,159
John de Lancie,52
Judith Kahan,28
Obba Babatundé,152
Julie Bowen,44
Dawn Maxey,51
Kari Coleman,28
Steven Kampmann,28
Skip Stellrecht,28
Robin Duke,55
Suzanne Herrington,28
Robert Ridgely,180
Glenn Shadix,28
Dennis R. Lyell,28
Richard Plon,28
Harold Plon,28
Justine A. Johnston,28
Michael Klesic,28
Kristy Swanson,51
James Remar,59
Cary-Hiroyuki Tagawa,70
Casey Siemaszko,14
Joseph Ragno,54
Samantha Eggar,49
Robert Coleby,14
Powers Boothe,74
Mary Steenburgen,169
Brian Bedford,33
Fyvush Finkel,33
Edward Herrmann,51
Tony Lo Bianco,47
Saul Rubinek,116
Robert Beltran,33
John Diehl,67
Ric Young,44
Boris Sichkin,33
Sam Waterston,113
Marley Shelton,36
Kevin J. O'Connor,32
Jason Flemyng,156
Clifton Powell,27
Trevor Goddard,24
Djimon Hounsou,37
Warren Takeuchi,30
Linden Banks,14
Charlie Sheen,56
Stephen Lang,74
Nicholas Turturro,27
Theodore Bikel,14
Charles Cioffi,14
Paul Gleason,36
Gore Vidal,25
Dey Young,14
Jeroen Krabbé,93
Daniel Roebuck,61
L. Scott Caldwell,92
Tom Wood,72
Nick Searcy,61
David Darlow,61
Jane Lynch,61
Kevin Crowley,165
Mark D. Espinoza,61
Joe Guzaldo,61
Thom Vernon,61
Frank Ray Perilli,61
Pancho Demmings,80
Jim Wilkey,61
Michael James,61
Cody Glenn,61
Cynthia Baker,61
Tighe Barry,61
Greg Hollimon,61
Cheryl Lynn Bruce,61
Eugene F. Crededio,61
Dru Anne Carlson,61
Kirsten Nelson,61
Lester Holt,61
Suzy Brack,61
Darren W. Conrad,61
Kevin Mukherji,61
Sal Richards,118
John-Clay Scott,61
Billy Crudup,155
Vittorio Gassman,20
Joe Perrino,35
Geoffrey Wigdor,20
Jonathan Tucker,39
Terry Kinney,55
Eugene Byrd,20
Ruth Maleczech,20
Jeffrey Donovan,20
Lennie Loftin,127
Joseph Gordon-Levitt,57
Michael Constantine,23
Todd Susman,21
Julie Halston,14
Matthew Cowles,14
Polly Adams,14
Holly Hunter,72
Hal Holbrook,21
Jerry Hardin,21
Wilford Brimley,55
Sullivan Walker,21
Steven Hill,21
Jerry Weintraub,21
Tobin Bell,170
Barbara Garrick,21
Jonathan Kaplan,21
John Beal,21
Hugh Grant,160
Gina McKee,40
Tim McInnerny,42
Rhys Ifans,26
Emma Chambers,26
Richard McCabe,26
James Dreyfus,42
Dylan Moran,26
Roger Frost,26
John Shrapnel,26
Dorian Lough,26
Sanjeev Bhaskar,26
Paul Chahidi,26
Mischa Barton,76
Clarke Peters,26
Ann Beach,26
Samuel West,47
Tony Armatrading,26
Simon Callow,115
Rupert Procter,26
Robin Givens,12
Grace Jones,12
Martin Lawrence,109
Geoffrey Holder,12
Eartha Kitt,18
Tisha Campbell-Martin,19
John Canada Terrell,12
John Witherspoon,36
Barbra Streisand,15
Jeff Bridges,111
Lauren Bacall,23
Brenda Vaccaro,7
Elle Mcpherson,7
Fisher Stevens,38
Richard Edson,9
Fiona Shaw,9
Mojo Nixon,9
Dan Castellaneta,9
Toni Collette,99
Glenn Fitzgerald,74
Trevor Morgan,50
Angelica Page,50
Greg Wood,50
M. Night Shyamalan,50
Jeffrey Zubernis,50
Lisa Summerour,109
Samia Shoaib,62
Janis Dardaris,50
Sarah Ripard,50
KaDee Strickland,66
Kate Kearney-Patch,50
Nico Woulard,50
Keith Woulard,50
Patrick McDade,50
Jose L. Rodriguez,50
Firdous Bamji,50
Hayden Saunier,50
Neill Hartley,50
Heidi Fischer,50
Michael J. Lyons,50
Samantha Fitzpatrick,50
Marilyn Shanok,50
Carol Nielson,50
Jodi Dawson,50
Tony Michael Donnelly,50
Ronnie Lea,50
Carlos Xavier Lopez,50
Gino Inverso,50
Ellen Sheppard,50
Tom McLaughlin,50
Candy Aston-Dennis,50
Gina Allegro,50
Bob Bowersox,109
Luke Burnyeat,50
Matt Casale,50
Kym Cohen,50
Mark Falvo,50
Colleen June McQuaide,50
Jonathan Nation,50
Sean Oliver,50
Alison Robertson,50
Ashley Judd,81
Bruce Greenwood,41
Benjamin Weir,7
Jay Brazeau,7
John Maclaren,7
Tracy Vilar,7
Brenda Fricker,39
Kiefer Sutherland,97
Rae'Ven Larrymore Kelly,32
Tonea Stewart,22
Nicky Katt,50
Tim Parati,126
Octavia Spencer,95
Lori Petty,127
Jon Lovitz,66
Garry Marshall,57
Megan Cavanagh,26
Bitty Schram,54
Renée Coleman,26
Eddie Jones,35
Freddie Simpson,26
Anne Ramsay,26
Robin Knight,26
Patti Pelton,26
Kelli Simpkins,26
Neezer Tarleton,26
Mark Holton,26
Janet Jones,26
Thomas F. Wilson,52
Lea Thompson,52
James Tolkan,52
Matt Clark,52
Christopher Wynne,52
Sean Sullivan,85
Mike Watson,52
Foster,52
Freddie,52
Marc McClure,52
Wendie Jo Sperber,52
Jeffrey Weissman,52
Flea,133
J.J. Cohen,52
Ricky Dean Logan,83
Richard Dysart,52
Pat Buttram,52
"Harry Carey, Jr.",93
Dub Taylor,52
Hugh Gillin,52
Burton Gilliam,52
Donovan Scott,52
Marvin J. McIntyre,52
Kaleb Henley,52
Todd Cameron Brown,52
Dannel Evans,52
Leslie A. Prickett,52
Jo B. Cummings,52
Steve McArthur,52
John Ickes,52
James A. Rammel,52
Michael Klastorin,52
Michael Mills,52
Kenny Myers,52
Brad McPeters,52
Phinnaes D.,52
Rod Kuehne,52
Leno Fletcher,52
Joey Newington,52
Larry Ingold,52
Tim Konrad,52
Glenn Fox,52
Frank Beard,52
Billy Gibbons,52
Dorothy Hack,52
Dusty Hill,52
Marion Tumen,52
Sadie Frost,28
Billy Campbell,85
Jay Robinson,28
Monica Bellucci,28
Michaela Bercu,28
Florina Kendrick,28
I.M. Hobson,51
Laurie Franks,28
Maud Winchester,28
Octavian Cadia,28
Robert Getz,28
Dagmar Stanec,28
Eniko Öss,28
Nancy Linehan Charles,28
Tatiana von Furstenberg,28
Jules Sylvester,28
Hubert Wells,28
Honey Lauren,28
Judi Diamond,28
Robert Buckingham,28
Cully Fredricksen,69
Jude Law,105
Cate Blanchett,93
Jack Davenport,62
Sergio Rubini,62
Celia Weston,178
Fiorello,62
Stefania Rocca,62
Ivano Marescotti,62
Anna Longhi,62
Alessandro Fabrizi,62
Lisa Eichhorn,62
Gretchen Egolf,62
Jack Willis,62
Frederick Alexander Bosche,62
Dario Bergesio,62
Larry Kaplan,62
Claire Hardwick,62
Antonio Prester,62
Lorenzo Mancuso,62
Onofrio Mancuso,62
Massimo Reale,62
Emanuele Carucci Viterbi,62
Caterina Deregibus,62
Silvana Bosi,62
Gianfranco Barra,62
Renato Scarpa,62
Deirdre Lovejoy,62
Brian Tarantina,73
Guy Barker,62
Bernardo Sassetti,62
Perico Sambeat,62
Gene Calderazzo,62
Joseph Lepore,62
Rosario Giuliuni,62
Eddy Palerno,62
Byron Wallen,62
Pete King,62
Clark Tracey,62
Jean Toussaint,62
Geoff Gascoyne,62
Carlo Negroni,62
Beppe Fiorello,62
Marco Quaglia,62
Alessandra Vanzi,62
Marco Rossi,62
Roberto Valentini,62
Francesco Bovino,62
Stefano Canettieri,62
Marco Foti,62
Ludovica Tinghi,62
Nicola Pannelli,62
Paolo Calabresi,62
Pietro Ragusa,62
Simone Empler,62
Gianluca Secci,62
Manuel Ruffini,62
Pierpaolo Lovino,62
Roberto Di Palma,62
Daniel Day-Lewis,37
Eric Schweig,14
Jodhi May,14
Steven Waddington,14
Maurice Roeves,14
Patrice Chéreau,14
Edward Blatchford,24
Justin M. Rice,14
Dennis Banks,14
Jack Lemmon,142
Sissy Spacek,116
John Candy,123
Pruitt Taylor Vince,95
Walter Matthau,80
Ray LePere,80
Tom Howard,80
Lolita Davidovich,159
Jim Garrison,80
Beata Pozniak Daniels,80
Tony Plana,80
Ron Jackson,80
Sean Stone,80
John S. Davies,80
Tomás Milián,103
Raul Aranas,80
Gail Cronauer,117
Gary Carter,80
James N. Harrell,80
Ellen McElduff,80
Jo Anderson,80
Marco Perella,100
Edwin Neal,80
Darryl Cox,95
T.J. Kennedy,80
J.J. Johnston,80
R. Bruce Elliott,80
William Larsen,80
Wayne Tippit,80
Jerry Douglas,80
Ryan MacDonald,80
Duane Grey,80
George R. Robertson,80
Baxter Harris,80
John Seitz,103
Alex Rodine,80
Sam Stoneburner,80
John P. Finnegan,80
Walter Breaux,80
Melodee Bowman,80
Peter Maloney,134
Richard Rutowski,80
Price Carson,80
Gil Glasgow,80
Bob Orwig,80
Hugh Feagin,80
Victor Kempster,80
John Larroquette,89
Maria Mason,80
Kevin Beard,80
Jeffrey Bornstein,80
Marie Del Marco,80
Alan Donnes,80
Orlando Gallegos,80
Robert J. Groden,80
Chuck Kelley,80
Codie Scott,121
Jacquelyn Twodat Jackson,80
Gregory Smith,28
Wendy Schaal,22
Jacob Smith,22
Ernest Borgnine,33
George Kennedy,64
Clint Walker,22
Christopher Guest,51
Michael McKean,67
Sarah Michelle Gellar,156
Michael Jai White,96
Nicol Williamson,9
D. B. Sweeney,9
Melinda Clarke,25
Sydni Beaudoin,9
Claire Danes,70
Mary Kay Place,72
Mickey Rourke,65
Randy Travis,25
Roy Scheider,41
Red West,25
Johnny Whitworth,25
Andrew Shue,25
Teresa Wright,25
Wayne Emmons,25
Adrian Roberts,25
Randall King,25
Justin Ashforth,25
James Cunningham,48
Frank Clem,25
Alan Woolf,25
Pamela Tice Chapman,25
Nigel Hawthorne,54
Chiwetel Ejiofor,23
Anna Paquin,74
Allan Rich,23
Jeremy Northam,67
Pedro Armendáriz Jr.,23
Luis Cabrera,23
Ramon Saldaña,23
Robert Walsh,23
Lorraine Bracco,187
José Wilker,9
Rodolfo De Alexandre,9
Angelo Barra Moreira,9
Francisco Tsiren Tsere Rereme,9
Elias Monteiro Da Silva,9
Edinei Maria Serrio Dos Santos,9
Bec-Kana-Re Dos Santos Kaiapo,9
José Lavat,9
Macaulay Culkin,58
Michael Maccarone,9
Joel Robinson,9
Jonathan Hilario,9
Rory Culkin,9
Stephi Lineburg,9
Joaquin Phoenix,35
Norman Reedus,29
Amy Morton,15
Jenny Powell,15
Claudia Aros,15
William Lawrence Mack,15
Myra Carter,15
Torsten Voges,69
Kevin Dillon,28
Josh Evans,28
Costas Mandylor,28
Mark Moses,42
Will Jordan,28
Robert LuPone,28
Floyd Red Crow Westerman,100
Billy Idol,28
Kelly Hu,43
Crispin Glover,52
Paul Williams,28
Phil Fondacaro,28
Jennifer Rubin,28
Charlie Spradling,40
Burt Young,19
Tony Darrow,165
Paul Lazar,117
Scott Thompson,13
John Ventimiglia,80
Frank Pellegrino,215
John Lone,23
Sab Shimono,99
Brady Tsurutani,23
Joseph Maher,23
Max Wright,45
Aaron Lustig,50
Ethan Phillips,23
Larry Hankin,53
Steve Hytner,23
Patrick Fischler,80
Lily Mariye,23
Garret Sato,23
Mark McKinney,76
Jessica Cauffiel,10
Tom Riis Farrell,10
Josh Mostel,86
Carlease Burke,41
Marlon Brando,28
Fairuza Balk,109
Daniel Rigney,16
Nelson de la Rosa,16
Peter Elliott,29
Mark Dacascos,23
Marco Hofschneider,16
William Hootkins,16
Miguel López,16
Neil Young,16
David Hudson,16
Clare Grant,16
Richard Stanley,16
Gregory Hines,11
Ed Begley Jr.,11
Stacey Dash,24
Kadeem Hardison,19
Khalil Kain,11
Jane Seymour,12
Jaleel White,12
Sarah Freeman,23
Mira Sorvino,41
Kelly McGillis,11
Steven Weber,24
Bruce Davison,11
Ken Howard,42
Laura Kirk,11
Drena De Niro,11
Margo Winkler,147
Diana Krall,11
Robert Davi,59
Alan Rachins,22
Gina Ravera,52
Lin Tucci,22
Greg Travis,22
Patrick Bristow,22
Bobbie Phillips,22
Dewey Weber,98
Michelle Johnston,22
Jack McGee,53
Caroline Key Johnson,22
Julie Pop,22
Jacob Witkin,22
Kristen Knittle,22
Carrie Ann Inaba,22
Kathryn Erbe,24
Jim Norton,63
Richard Epcar,11
Steven Barr,11
Gregory Paul Martin,11
Patricia Heaton,11
Jonathan Jackson,14
Cory Buck,14
Ryan Merriman,20
Michael McGrady,45
Brenda Strong,28
Michael McElroy,14
Tony Musante,14
Rose Gregorio,14
Kiana Tom,11
Bill Goldberg,11
Justin Lazard,11
Karis Paige Bryant,11
Brent Hinkley,145
Brent Anderson,11
Jonny Lee Miller,46
Jesse Bradford,64
Matthew Lillard,218
Alberta Watson,32
Laurence Mason,77
Wendell Pierce,143
Marc Anthony,41
Peter Y. Kim,24
Darren Lee,140
Liza Walker,24
Bob Sessions,24
Ethan Browne,24
Blake Willett,24
Max Ligosh,24
Jeff Harding,24
Paul Klementowicz,24
Denise George,24
William DeMeo,24
Tim Robbins,87
Jennifer Jason Leigh,48
Paul Newman,41
Jim True-Frost,23
Harry Bugin,60
Anna Nicole Smith,52
Joanne Pankow,23
Thom Noble,23
Stan Adams,23
Jon Polito,75
Colin Fickes,64
Todd Alcott,23
Roderick Peeples,23
Brandon Lee,28
Rochelle Davis,15
Sofia Shinas,15
Bill Raymond,86
Marco Rodríguez,15
Norman Max Maxwell,15
Mitchell Whitfield,31
Austin Pendleton,22
Max Casella,100
Richard Herd,13
Dan Ferro,13
Brian Leckner,13
William Shatner,93
James Doohan,61
Walter Koenig,36
Malcolm McDowell,91
Thomas Dekker,16
Tim Russ,16
Vicellous Reon Shannon,71
John Hannah,116
Debbi Morgan,117
Badja Djola,71
Al Waxman,71
David Lansbury,71
Garland Whitt,71
Chuck Cooper,71
Brenda Denmark,71
Marcia Bennett,71
Beatrice Winde,71
Mitchell Taylor Jr.,71
Merwin Goldsmith,128
John A. MacKay,71
Donnique Privott,71
Moynan King,71
Gary DeWitt Marshall,71
John Christopher Jones,71
Gwendolyn Mulamba,71
Richard M. Davidson,71
George T. Odom,71
Tonye Patano,71
Fulvio Cecere,71
Phillip Jarrett,71
"Rodney ""Bear"" Jackson",71
Judi Embden,71
Terry Claybon,71
Ben Bray,71
Michael Justus,71
Kenneth McGregor,71
Frank Proctor,71
Peter Wylie,71
David Gray,71
Joe Matheson,71
Bill Lake,71
Robin Ward,71
Pippa Pearthree,71
Jean Daigle,71
Rob Evans,71
Scott Gibson,140
Ann Holloway,71
Bruce McFee,71
Conrad Bergschneider,140
Satori Shakoor,73
Zoran Radusinovic,73
Michael Bodnar,73
Carson Manning,73
Debrah Ellen Waller,73
Richard Litt,73
Adam Large,73
Peter Graham,71
Stephen Lee Wright,71
George Masswohl,71
Lawrence Sacco,206
David Frisch,71
Dyron Holmes,71
Ryan Williams,71
Bruce Vavrina,71
Brenda Braxton,71
Christopher Riordan,71
Harry Davis,71
Johnny Depp,253
Emmanuelle Seigner,22
Barbara Jefford,22
Jack Taylor,22
José López Rodero,22
Willy Holt,22
Allen Garfield,22
Tony Amoni,22
Jacques Dacqmine,22
Joe Sheridan,52
Rebecca Pauly,22
Catherine Benguigui,22
Maria Ducceschi,22
Jacques Collard,22
Dominique Pozzetto,22
Emanuel Booz,22
Lino Ribeiro de Sousa,22
Asil Raïs,22
Bernard Richier,22
Marinette Richier,22
John Toles-Bey,54
Shaun Austin-Olsen,54
André De Shields,54
Peter Appel,62
Diana Zimmer,54
Nancy Beatty,54
Bill MacDonald,65
Garnet Harding,54
Simon Reynolds,54
Derwin Jordan,54
Tara Rosling,54
Martin Roach,54
Bernard Browne,54
Sanjay Talwar,54
Christina Collins,54
Arlene Duncan,54
Cheryl Swarts,54
Johnie Chase,124
Noam Jenkins,87
Phallon Carpino,54
Ross Petty,54
Todd Stewart,54
Lawrence Arancio,54
Vincent Marino,54
Marcia DeBonis,54
John Heffernan,54
Raynor Scheine,96
John Trudell,64
Nelson Vasquez,54
Denis Akiyama,54
Kim Roberts,54
Gerry Quigley,70
Teresa Yenque,54
Chris Edwards,54
David Eisner,103
Dana Stevens,86
Michael J. Reynolds,54
David Cronenberg,67
Jackie Richardson,91
Marium Carvell,54
Marilyn McDonald,54
Scott Wolf,29
Jeremy Sisto,37
David Lascher,15
Eric Michael Cole,13
Jason Marsden,44
David Selby,13
Julio Oscar Mechoso,91
Balthazar Getty,13
Ethan Embry,79
Claudia Stedelin,35
Ian Nelson,11
Walton Goggins,19
Louis Schaefer,11
Maggie Roswell,11
Alfred Molina,266
Jeremy Blackman,28
Emmanuel Johnson,28
Melinda Dillon,36
April Grace,28
Orlando Jones,69
Genevieve Zweig,28
Pat Healy,28
Clark Gregg,55
Veronica Hart,111
Paul F. Tompkins,28
Luke Wilson,152
Nicole Ari Parker,165
Graham Beckel,159
Saverio Guerra,95
Tamala Jones,80
Billy 'Sly' Williams,88
Brandon de Paul,49
Richard C. Sarafian,73
Carmen Argenziano,60
Timothy Dale Agee,49
Bayani Ison,49
Christopher Stapleton,49
Eddy Donno,49
Troy Gilbert,49
Kenny Endoso,49
Robert LaSardo,49
Bill Ferrell,49
Greg Montgomery,49
Jason Kravits,49
Eidan Hanzei,77
James W. Gavin,49
Anne Marie Howard,49
Jane Carr,49
Amy Oberer,49
Ash Winfield,49
Erik Rondell,49
Joel Hurt Jones,49
Darryl Brunson,49
Shawn Elaine Brown Chiquette,49
Christian Christiansen,49
Michael Grasso,49
John McCarthy,49
Jeff Xander,49
Damian Foster,49
Yetta Ginsburg,49
Daniel Rogerson,49
Ritch Brinkley,14
Moira Harris,14
Kim Robillard,21
Thomas Kopache,28
Vincent Berry,14
Helen Duffy,14
Ancel Cook,14
Gene Hartline,14
Joseph Tello,9
Ethan Hawke,124
Youki Kudoh,22
Reeve Carney,22
Anne Suzuki,22
Rick Yune,22
Arija Bareikis,37
Eric Thal,22
Akira Takayama,22
Ako,22
Zak Orth,40
Caroline Kava,22
Jan Rubes,22
Sheila Moore,22
Alan Arkin,101
Jayne Brook,95
William Lee Scott,11
Mike Myers,111
Michael York,40
Robert Wagner,104
Mindy Sterling,76
Verne Troyer,44
Gia Carides,17
Oliver Muirhead,17
Scott Cooper,17
Kevin Cooney,109
Will Ferrell,91
Faune A. Chambers,17
Douglas Fisher,17
Jessica Lange,49
Juliette Lewis,98
Robert Mitchum,67
Gregory Peck,26
Illeana Douglas,260
Zully Montero,26
Martin Balsam,45
Craig Henne,26
Edgar Allan Poe IV,26
Antoni Corone,65
Roger Pretto,26
Parris Buckner,26
Will Knickerbocker,57
C.C. Costigan,26
Domenica Cameron-Scorsese,26
Billy D. Lucas,26
Ken Collins,26
Linda Perri,53
Charles Scorsese,159
Ken Waters,26
Esther Rolle,42
Tamara Jones,26
Juliette Binoche,67
Colin Firth,53
Julian Wadham,39
Torri Higginson,39
Kevin Whately,39
Clive Merrison,52
Nino Castelnuovo,39
Hichem Rostom,39
Peter Rühring,39
Geordie Johnson,39
Liisa Repo-Martell,71
Raymond Coulthard,56
Philip Whitchurch,39
Jason Done,39
Roger Morlidge,59
Simon Sherlock,39
Sebastian Schipper,61
Fritz Eggert,39
Sonia Mankaï,39
Rim Turkhi,39
Sebastian Rudolph,39
Thoraya Sehill,39
Sondos Belhassen,39
Gregor Truter,39
Salah Miled,39
Abdellatif Hamrouni,39
Samy Azaiez,39
Habib Chetoui,39
Philippa Day,39
Amanda Walker,39
Paul Kant,39
Matthew Ferguson,39
Anthony Smee,39
Lee Ross,45
Dominic Mafham,76
Guy Pearce,71
Kim Basinger,61
Matt McCoy,61
Paolo Seganti,192
Elisabeth Granli,97
Simon Baker,81
Allan Graf,164
Symba,90
Bob Clendenin,91
Amber Smith,122
Darrell Sandeen,61
Michael Warwick,61
Shawnee Free Jones,61
Norman Howell,61
Brian Lally,61
Tomas Arana,157
Michael McCleery,61
Jack Knight,61
Michael Chieffo,61
Jim Metzler,61
Jeremiah Birkett,61
Salim Grant,61
Marisol Padilla Sánchez,61
Jeff Sanders,79
Steven Lambert,75
Jordan Marder,113
Gregory White,61
April Breneman,61
Irene Roseen,61
Scott Eberlein,61
Robert Foster,61
Robert Thompson,61
Don Pulford,61
Jan Citron,97
Scott McKinley,61
George Oliver,61
Gilbert Rosales,61
Nectar Rose,61
Rocco Salata,61
Dell Yount,61
Tom Selleck,25
Matt Dillon,92
Debbie Reynolds,70
Bob Newhart,18
Gregory Jbara,18
Shalom Harlow,18
Lauren Ambrose,38
Alice Drummond,45
Selma Blair,128
Natasha Henstridge,89
Ben Kingsley,80
Forest Whitaker,117
Michelle Williams,87
Marg Helgenberger,94
Herta Ware,95
William Utay,52
Scott McKenna,52
Virginia Morris,52
Jayne Luke,52
David K. Schroeder,52
David Jensen,52
Esther Scott,52
Shirley Prestia,156
David Selburg,52
Melissa Bickerton,52
Lucy Rodriguez,52
Scott Sproule,52
Stogie Kenyatta,52
Gary Bullock,52
Susan Hauser,52
William Bumiller,52
Matthew Ashford,52
Sara Lise,52
Patricia Belcher,88
Richard Fancy,52
Leslie Ishii,52
Marliese Schneiderman,52
Robert Mendelson,52
Pamela Cook,52
Lisa Liberati,52
Ed Stone,52
Dendrie Taylor,52
Kurtis Burow,52
Dana Hee,75
Justin Armao,52
Jellybean Benítez,52
Jimmy Chunga,52
James Ent,52
Roman Güttinger,52
Christopher Ivins,52
Zak Knutson,52
Coati Mundi,104
Jason Newell,52
Gérard Depardieu,94
Anne Parillaud,30
Judith Godrèche,30
Edward Atterton,30
Peter Sarsgaard,109
David Lowe,30
Brigitte Boucher,30
Matthew Jocelyn,30
Karine Belly,30
Emmanuel Guttierez,30
François Montagut,30
Andrew Wallace,30
Cécile Auclert,30
Sonia Backers,30
Vincent Nemeth,30
Olivier Hémon,30
Michael Morris,30
Emmanuel Patron,30
Leonor Varela,30
Michael Hofland,30
Laura Fraser,30
Brigitte Auber,30
Jean-Pol Brissart,30
"Al Freeman, Jr.",68
Spike Lee,120
Kate Vernon,68
Lonette McKee,68
Tommy Hollis,68
James McDaniel,68
Ernest Lee Thomas,68
Jean-Claude La Marre,87
Karen Allen,68
Larry McCoy,68
Maurice Sneed,68
Phyllis Yvonne Stickney,104
Scot Anthony Robinson,68
Sonny Jim Gaines,68
Joe Seneca,68
LaTanya Richardson Jackson,68
Michael Guess,99
Leland Gantt,68
Giancarlo Esposito,133
Roger Guenveur Smith,173
Craig Wasson,68
Graham Brown,68
Gerica Cox,68
Kristan Rai Segure,68
Lauren Padick,68
Danielle Fletcher,68
Robinson Frank Adu,68
Aleta Mitchell,68
Curt Williams,68
John Ottavino,92
John Reidy,68
Frances Foster,68
Reggie Montgomery,68
Gary L. Catus,68
Shirley Stoler,68
Oran 'Juice' Jones,68
Ricky Gordon,68
George Lee Miles,68
Raye Dowell,68
Veronica Webb,68
Keith Randolph Smith,68
George Guidall,68
James L. Swain,68
Peewee Love,68
Lawrence James,68
K. Smith,68
Christopher Rubin,68
Mary Alice,68
Karen Duffy,177
Michael Imperioli,261
Steve Stapenhorst,68
John Sayles,68
Martin Donovan,75
Nelson Mandela,68
O.L. Duke,99
Rocco Sisto,29
Robert Miano,60
Raúl Juliá,31
Damian Chapa,27
Kylie Minogue,13
Byron Mann,24
Roshan Seth,13
Jay Tavare,13
"Miguel A. Núñez, Jr.",13
Robert Mammone,13
Kevin Peter Hall,37
María Conchita Alonso,37
Kent McCord,53
"Morton Downey, Jr.",37
Calvin Lockhart,37
Corey Rand,37
Elpidia Carrillo,41
Lilyan Chauvin,37
Michael Mark Edmondson,37
Henry Kingi,37
Charles David Richards,37
Sylvia Kauders,37
Charles Haugk,37
John Cann,37
Casey Sander,37
Carmine Zozzora,37
Michael Wiseman,37
Tom Finnegan,141
Paulo Tocha,52
Jsu Garcia,78
Teri Weigel,37
William R. Perry,37
Vonte Sweet,37
Ronald Moss,37
Brian Levinson,37
Diana James,37
Mary Ann Hermansen,88
Don Yesso,114
Cynthia Mace,13
Rod Britt,27
Harry S. Murphy,13
Paul Hipp,31
Lady Chablis,16
Kim Hunter,35
Geoffrey Lewis,45
Leon Rippy,46
Gary Anthony Williams,16
Patrika Darbo,16
Charles Black,16
Natalija Nogulich,120
Kevin Anderson,104
John Judd,114
John P. Ryan,116
Cliff Gorman,127
Joanne Neer,104
Joe Greco,104
Jim Ochs,104
Joe Quasarano,104
Don Brockett,160
Nicholas Giordano,104
Dale Young,104
Jennifer Nicholson,104
Don Vargo,104
Anthony Cannata,104
Valentino Cimo,104
Willy Rizzo,104
Kirk Anderson,104
Sam Nicotero,104
John Malloy,104
Louis Giambalvo,104
Robin Eurich,104
Robert Maffia,104
John Hackett,104
Peter J. Reineman,104
Joey Dal Santo,104
Tomasino Baratta,104
Angela Block,104
Anna Marie Knierim,104
Staci Marie Marcum,104
Alton Bouchard,104
Dennis Tolkach,104
Jeff Howell,123
Fred Scialla,104
Christopher Otto,104
Annette DePetris,104
William Cameron,104
Rudy E. Morrison,104
Joanne Deak,104
Allison Robinson,104
Steve Witting,104
Kathy Hartsell,104
Philip Perlman,104
Sean P. Bello,104
Robert L. Feist,104
Peter Spellos,147
Steven E. Goldsmith,104
Marty Perlov,104
Tim Gamble,104
Thomas D. Mahard,104
Gary Houston,104
Dinah Lynch,104
Jillian Alyse Cardillo,104
Jacqulyne Marie Cardillo,104
Chet Badalato,104
David Regal,104
Paul M. White,104
James 'Ike' Eichling,104
Dean Wells,104
Bill Dalzell,160
Samson Barkhordarian,196
Alex A. Kvassay,104
Larry John Meyers,104
John 'Cha Cha' Ciarcia,240
Sherri Mazie,104
Dave Shemo,104
David Calvin Berg,104
David Sconduto,104
Tony Amen,104
Lena Banks,171
Sam Bauso,104
Tim Burton,104
Scott Campbell,104
Stephen Detherage,104
Thomas F. Evans,104
April Freeman,143
Steven Hauptman,106
John W. Iwanonkiw,160
Tim Lovelace,104
Anthony Moscato,104
Phil Nardozzi,104
Dave Petti,104
John Pullum,104
T.W. Reed,104
Daniel Riggs,104
Timilee Romolini,104
Keith Schrader,104
Joe Shelby,104
Ursula Whittaker,104
Brad Johnson,4
Rosanna Arquette,102
Rob Schneider,90
Kim-Maree Penn,5
Mario Yedidia,3
Ben Johnson,18
Thomas Ian Nicholas,60
Sean Baca,18
Victor DiMattia,18
Abraham Verduzco,33
Adam Hendershott,18
Daniel Bieber,18
John Mazzello,18
Coleby Lombardo,18
Lennard Camarillo,18
Elden Henson,82
Enrique Castillo,14
Tom Towles,27
Carlos Carrasco,85
Teddy Wilson,14
Lanny Flaherty,14
Geoffrey Rivas,44
Karmin Murcelo,14
Jim Broadbent,132
Peter Capaldi,55
Mario Adorf,18
Erik Holmey,18
Matthew Marsh,18
Jürgen Vogel,18
Charlotte Bradley,18
Ona Fletcher,18
Agga Olsen,18
Patrick Field,18
